,alert_id,event_time,asset_id,date
676,OMXjUVK2uot,2019-06-13 15:12:08,6jCyHQ5,2019-06-13
677,OMXjUVK2uot,2019-06-13 15:12:08,PIwPOFe,2019-06-13
678,OMXjUVK2uot,2019-06-13 15:12:08,IeXoQJi,2019-06-13
679,OMXjUVK2uot,2019-06-13 15:12:08,KPkA19x,2019-06-13
680,OMXjUVK2uot,2019-06-15 11:09:22,qzHUXHv,2019-06-15
681,OMXjUVK2uot,2019-06-16 01:51:39,uBBGD8C,2019-06-16
682,OMXjUVK2uot,2019-06-16 01:51:39,Yphjd6K,2019-06-16
683,OMXjUVK2uot,2019-06-16 01:51:39,LxNwoVW,2019-06-16
684,OMXjUVK2uot,2019-06-17 00:38:44,rpUH28G,2019-06-17
685,OMXjUVK2uot,2019-06-17 00:38:44,DZ5jVBG,2019-06-17
686,OMXjUVK2uot,2019-06-17 00:38:44,bu7PVMH,2019-06-17
687,P1GR3AvXGz6,2019-06-13 03:06:31,BBpRJZZ,2019-06-13
688,P1GR3AvXGz6,2019-06-13 03:06:31,PVBkqaS,2019-06-13
689,P1GR3AvXGz6,2019-06-13 03:06:31,awYRvxF,2019-06-13
690,P1GR3AvXGz6,2019-06-13 03:06:31,tEG1BTZ,2019-06-13
691,P1GR3AvXGz6,2019-06-14 16:04:03,kay1ynV,2019-06-14
692,P1GR3AvXGz6,2019-06-14 16:04:03,2fmgORd,2019-06-14
693,P1GR3AvXGz6,2019-06-14 16:04:03,i22fxUQ,2019-06-14
694,P1GR3AvXGz6,2019-06-14 16:04:03,T9B6A9O,2019-06-14
695,P1GR3AvXGz6,2019-06-15 00:02:53,clXefpQ,2019-06-15
696,P1GR3AvXGz6,2019-06-15 00:02:53,OxEjo3A,2019-06-15
697,P1GR3AvXGz6,2019-06-16 04:53:10,S7ptEUN,2019-06-16
698,P1GR3AvXGz6,2019-06-16 04:53:10,DqAIDjY,2019-06-16
699,P1GR3AvXGz6,2019-06-16 04:53:10,HnN107p,2019-06-16
700,P1GR3AvXGz6,2019-06-16 04:53:10,Ct1m5YI,2019-06-16
701,P1GR3AvXGz6,2019-06-16 04:53:10,C4IdKAV,2019-06-16
702,P1GR3AvXGz6,2019-06-18 07:26:58,UyM7rZa,2019-06-18
703,P7BrHI2xkol,2019-06-10 04:57:08,LqsBsnK,2019-06-10
704,P7BrHI2xkol,2019-06-10 04:57:08,UeKXyaH,2019-06-10
705,P7BrHI2xkol,2019-06-10 04:57:08,EU01oD3,2019-06-10
706,P7BrHI2xkol,2019-06-10 04:57:08,PzSppE8,2019-06-10
707,P7BrHI2xkol,2019-06-10 04:57:08,6PhBDEB,2019-06-10
708,P7BrHI2xkol,2019-06-11 01:54:04,2Sua2Ca,2019-06-11
709,P7BrHI2xkol,2019-06-11 01:54:04,qy03adH,2019-06-11
710,P7BrHI2xkol,2019-06-13 05:29:33,Kp7gXOP,2019-06-13
711,P7BrHI2xkol,2019-06-13 05:29:33,ocYg0Ur,2019-06-13
712,P7BrHI2xkol,2019-06-13 05:29:33,HyiCmKd,2019-06-13
713,P7BrHI2xkol,2019-06-13 05:29:33,xAyLQVS,2019-06-13
714,P7BrHI2xkol,2019-06-14 09:23:08,jv4fg6n,2019-06-14
715,P7BrHI2xkol,2019-06-14 09:23:08,XdwsToK,2019-06-14
716,P7BrHI2xkol,2019-06-14 09:23:08,dK0K8CD,2019-06-14
717,P7BrHI2xkol,2019-06-15 12:54:31,0ShFtU8,2019-06-15
718,P7BrHI2xkol,2019-06-15 12:54:31,MZxo9QF,2019-06-15
719,P7BrHI2xkol,2019-06-16 09:06:06,bdF382P,2019-06-16
720,P7BrHI2xkol,2019-06-16 09:06:06,z9UwqvS,2019-06-16
721,Pbt9PMCguA6,2019-06-14 16:24:08,VzYXhxw,2019-06-14
722,Pbt9PMCguA6,2019-06-14 16:24:08,PgdwxYo,2019-06-14
723,Pbt9PMCguA6,2019-06-14 16:24:08,TaO4dLe,2019-06-14
724,Pbt9PMCguA6,2019-06-15 03:18:57,p6Oi6I4,2019-06-15
725,Pbt9PMCguA6,2019-06-15 03:18:57,eVJ7t2z,2019-06-15
726,Pbt9PMCguA6,2019-06-15 03:18:57,lpWmthj,2019-06-15
727,Pbt9PMCguA6,2019-06-15 03:18:57,44xsQ9Q,2019-06-15
728,Pbt9PMCguA6,2019-06-16 11:04:30,yTj7Ucj,2019-06-16
729,Pbt9PMCguA6,2019-06-16 11:04:30,0jY8zZ7,2019-06-16
730,Pbt9PMCguA6,2019-06-16 11:04:30,Xsp3uEl,2019-06-16
731,Pbt9PMCguA6,2019-06-16 11:04:30,jJleeyK,2019-06-16
732,Pbt9PMCguA6,2019-06-17 00:25:00,Dx1cGPc,2019-06-17
733,Pbt9PMCguA6,2019-06-17 00:25:00,vrQmoHm,2019-06-17
734,Pbt9PMCguA6,2019-06-17 00:25:00,uZNDIK2,2019-06-17
735,Pbt9PMCguA6,2019-06-17 00:25:00,lYS9vGC,2019-06-17
736,Pbt9PMCguA6,2019-06-18 01:03:43,iVOsTsk,2019-06-18
737,Pbt9PMCguA6,2019-06-18 01:03:43,aHcaPx5,2019-06-18
738,Pbt9PMCguA6,2019-06-18 01:03:43,EqUWQvA,2019-06-18
739,Pbt9PMCguA6,2019-06-18 01:03:43,hiPDTaE,2019-06-18
740,Pbt9PMCguA6,2019-06-18 01:03:43,XyCkaBk,2019-06-18
741,Ph5RppQOrFa,2019-06-10 01:12:49,frjRa3e,2019-06-10
742,Ph5RppQOrFa,2019-06-10 01:12:49,rNzlC6y,2019-06-10
743,Ph5RppQOrFa,2019-06-11 02:49:08,Ky1T6se,2019-06-11
744,Ph5RppQOrFa,2019-06-11 02:49:08,6LLh9P5,2019-06-11
745,Ph5RppQOrFa,2019-06-11 02:49:08,f5JJR2G,2019-06-11
746,Ph5RppQOrFa,2019-06-11 02:49:08,nkKM5tp,2019-06-11
747,Ph5RppQOrFa,2019-06-11 02:49:08,aW2Wkmd,2019-06-11
748,Ph5RppQOrFa,2019-06-13 01:35:38,aYxh1E9,2019-06-13
749,Ph5RppQOrFa,2019-06-13 01:35:38,8tZVKvb,2019-06-13
750,Ph5RppQOrFa,2019-06-15 02:54:11,hkuMtdk,2019-06-15
751,Ph5RppQOrFa,2019-06-15 02:54:11,GtCsXKa,2019-06-15
752,Ph5RppQOrFa,2019-06-15 02:54:11,bbjSBUi,2019-06-15
753,Ph5RppQOrFa,2019-06-15 02:54:11,SdHTI8B,2019-06-15
754,Ph5RppQOrFa,2019-06-16 02:09:15,UcfXdtC,2019-06-16
755,Ph5RppQOrFa,2019-06-16 02:09:15,fCviJwv,2019-06-16
756,Ph5RppQOrFa,2019-06-16 02:09:15,w6lIX9U,2019-06-16
757,Ph5RppQOrFa,2019-06-16 02:09:15,1wA7Kkq,2019-06-16
758,Ph5RppQOrFa,2019-06-16 02:09:15,zbk7L8u,2019-06-16
759,Ph5RppQOrFa,2019-06-18 08:55:56,NiYqnAA,2019-06-18
760,Ph5RppQOrFa,2019-06-18 08:55:56,Spvhx6p,2019-06-18
761,S2byDm68oNU,2019-06-10 03:06:02,rDWSDCU,2019-06-10
762,S2byDm68oNU,2019-06-10 03:06:02,35eOUBP,2019-06-10
763,S2byDm68oNU,2019-06-10 03:06:02,ZWncsF8,2019-06-10
764,S2byDm68oNU,2019-06-10 03:06:02,nvCKWXd,2019-06-10
765,S2byDm68oNU,2019-06-11 10:28:28,ZbzyqYG,2019-06-11
766,S2byDm68oNU,2019-06-11 10:28:28,zxis47V,2019-06-11
767,S2byDm68oNU,2019-06-12 20:32:30,6sr4ry9,2019-06-12
768,S2byDm68oNU,2019-06-13 03:19:51,sp10NtE,2019-06-13
769,S2byDm68oNU,2019-06-13 03:19:51,NskVA9T,2019-06-13
770,S2byDm68oNU,2019-06-14 06:29:16,O5z4ZDY,2019-06-14
771,S2byDm68oNU,2019-06-14 06:29:16,xjTqVcr,2019-06-14
772,S2byDm68oNU,2019-06-14 06:29:16,8NwVGpH,2019-06-14
773,S2byDm68oNU,2019-06-14 06:29:16,lgx6MNK,2019-06-14
774,S2byDm68oNU,2019-06-16 17:55:37,gbVdL74,2019-06-16
775,S2byDm68oNU,2019-06-16 17:55:37,CGcQHu6,2019-06-16
776,S2byDm68oNU,2019-06-16 17:55:37,Ce459fP,2019-06-16
777,S2byDm68oNU,2019-06-16 17:55:37,UmXA0s7,2019-06-16
778,S2byDm68oNU,2019-06-17 09:04:18,yX3zmwh,2019-06-17
779,S2byDm68oNU,2019-06-17 09:04:18,uBwVGky,2019-06-17
780,S2byDm68oNU,2019-06-18 14:11:49,ZFumEYc,2019-06-18
781,ThuJ4nOJR5O,2019-06-11 02:36:45,tx1rlHQ,2019-06-11
782,ThuJ4nOJR5O,2019-06-13 01:30:12,ukWlTz8,2019-06-13
783,ThuJ4nOJR5O,2019-06-13 01:30:12,kZiDq3w,2019-06-13
784,ThuJ4nOJR5O,2019-06-13 01:30:12,o4V92Yx,2019-06-13
785,ThuJ4nOJR5O,2019-06-13 01:30:12,Bd9aS3w,2019-06-13
786,ThuJ4nOJR5O,2019-06-14 18:13:55,Mffyoql,2019-06-14
787,ThuJ4nOJR5O,2019-06-15 18:43:44,e5n6EPL,2019-06-15
788,ThuJ4nOJR5O,2019-06-15 18:43:44,MRm1ztB,2019-06-15
789,ThuJ4nOJR5O,2019-06-15 18:43:44,BeSPgc6,2019-06-15
790,ThuJ4nOJR5O,2019-06-15 18:43:44,KPEWFcU,2019-06-15
791,ThuJ4nOJR5O,2019-06-16 12:18:45,jvwH80o,2019-06-16
792,ThuJ4nOJR5O,2019-06-16 12:18:45,bCZtX7m,2019-06-16
793,ThuJ4nOJR5O,2019-06-17 05:12:15,3LOAdtL,2019-06-17
794,ThuJ4nOJR5O,2019-06-17 05:12:15,ScsjUu5,2019-06-17
795,ThuJ4nOJR5O,2019-06-17 05:12:15,T5pV1V1,2019-06-17
796,ThuJ4nOJR5O,2019-06-17 05:12:15,HTW83A4,2019-06-17
797,ThuJ4nOJR5O,2019-06-17 05:12:15,5xa9kSz,2019-06-17
798,VRYMEmmYp50,2019-06-10 00:33:47,6aMVSiH,2019-06-10
799,VRYMEmmYp50,2019-06-10 00:33:47,H8vYSwJ,2019-06-10
800,VRYMEmmYp50,2019-06-10 00:33:47,Odgrajz,2019-06-10
801,VRYMEmmYp50,2019-06-10 00:33:47,3Z2st9i,2019-06-10
802,VRYMEmmYp50,2019-06-10 00:33:47,cSgmgGz,2019-06-10
803,VRYMEmmYp50,2019-06-11 14:30:36,68iFrtm,2019-06-11
804,VRYMEmmYp50,2019-06-11 14:30:36,ktZ0NzA,2019-06-11
805,VRYMEmmYp50,2019-06-11 14:30:36,qCwxPW9,2019-06-11
806,VRYMEmmYp50,2019-06-11 14:30:36,QcG5iG7,2019-06-11
807,VRYMEmmYp50,2019-06-11 14:30:36,AA5SrnZ,2019-06-11
808,VRYMEmmYp50,2019-06-13 17:30:09,cZejEc7,2019-06-13
809,VRYMEmmYp50,2019-06-13 17:30:09,EPSFcYY,2019-06-13
810,VRYMEmmYp50,2019-06-15 12:38:15,xobCzZn,2019-06-15
811,VRYMEmmYp50,2019-06-15 12:38:15,syXIJJ3,2019-06-15
812,VRYMEmmYp50,2019-06-15 12:38:15,vWMW8hp,2019-06-15
813,VRYMEmmYp50,2019-06-15 12:38:15,1mdN9I9,2019-06-15
814,VRYMEmmYp50,2019-06-16 13:24:04,o4ZNqS7,2019-06-16
815,VRYMEmmYp50,2019-06-17 05:07:50,rMK4OjK,2019-06-17
816,VRYMEmmYp50,2019-06-18 03:06:30,hcTCoQj,2019-06-18
817,VRYMEmmYp50,2019-06-18 03:06:30,qln6lEk,2019-06-18
818,VRYMEmmYp50,2019-06-18 03:06:30,VxMLBRB,2019-06-18
819,W03mt1Aibkm,2019-06-10 02:51:40,Tw3HkCD,2019-06-10
820,W03mt1Aibkm,2019-06-11 16:10:43,9XSEE9j,2019-06-11
821,W03mt1Aibkm,2019-06-11 16:10:43,fUFO9bL,2019-06-11
822,W03mt1Aibkm,2019-06-11 16:10:43,fsRA8nV,2019-06-11
823,W03mt1Aibkm,2019-06-11 16:10:43,MkqHtrQ,2019-06-11
824,W03mt1Aibkm,2019-06-12 14:44:12,QCSdXVs,2019-06-12
825,W03mt1Aibkm,2019-06-12 14:44:12,nflw5rP,2019-06-12
826,W03mt1Aibkm,2019-06-12 14:44:12,JnAzKYa,2019-06-12
827,W03mt1Aibkm,2019-06-12 14:44:12,kK2ktYi,2019-06-12
828,W03mt1Aibkm,2019-06-13 07:17:46,3fG2IDg,2019-06-13
829,W03mt1Aibkm,2019-06-14 17:54:37,M8nZraD,2019-06-14
830,W03mt1Aibkm,2019-06-14 17:54:37,k9erBCo,2019-06-14
831,W03mt1Aibkm,2019-06-17 01:33:11,WJtq4qi,2019-06-17
832,W03mt1Aibkm,2019-06-17 01:33:11,NmzIsEm,2019-06-17
833,W03mt1Aibkm,2019-06-17 01:33:11,RktywvA,2019-06-17
834,W03mt1Aibkm,2019-06-17 01:33:11,ST6GP03,2019-06-17
835,W03mt1Aibkm,2019-06-18 01:37:25,nLfdZXO,2019-06-18
836,W0MLje6q4Sb,2019-06-10 02:51:38,nsyv3RU,2019-06-10
837,W0MLje6q4Sb,2019-06-10 02:51:38,Ce9qaEE,2019-06-10
838,W0MLje6q4Sb,2019-06-10 02:51:38,uEtmZOm,2019-06-10
839,W0MLje6q4Sb,2019-06-10 02:51:38,Su8fpS1,2019-06-10
840,W0MLje6q4Sb,2019-06-12 09:35:55,rxHTIRh,2019-06-12
841,W0MLje6q4Sb,2019-06-12 09:35:55,v36Z7yJ,2019-06-12
842,W0MLje6q4Sb,2019-06-12 09:35:55,1DumFee,2019-06-12
843,W0MLje6q4Sb,2019-06-12 09:35:55,fHfYAuj,2019-06-12
844,W0MLje6q4Sb,2019-06-12 09:35:55,VAkRBGU,2019-06-12
845,W0MLje6q4Sb,2019-06-13 05:56:52,N7WqTfu,2019-06-13
846,W0MLje6q4Sb,2019-06-13 05:56:52,HFnpYXy,2019-06-13
847,W0MLje6q4Sb,2019-06-13 05:56:52,WQZbZXu,2019-06-13
848,W0MLje6q4Sb,2019-06-13 05:56:52,ltABK5T,2019-06-13
849,W0MLje6q4Sb,2019-06-15 01:40:27,mUoTqvi,2019-06-15
850,W0MLje6q4Sb,2019-06-15 01:40:27,z927D5G,2019-06-15
851,W0MLje6q4Sb,2019-06-15 01:40:27,mm9wHJM,2019-06-15
852,W0MLje6q4Sb,2019-06-15 01:40:27,6bhQsJa,2019-06-15
853,W0MLje6q4Sb,2019-06-16 10:18:33,jnVdFKA,2019-06-16
854,W0MLje6q4Sb,2019-06-16 10:18:33,LqWU1DZ,2019-06-16
855,W0MLje6q4Sb,2019-06-18 00:13:50,8t50dOc,2019-06-18
856,W0MLje6q4Sb,2019-06-18 00:13:50,JsGFanM,2019-06-18
857,W0MLje6q4Sb,2019-06-18 00:13:50,Xr5kJHn,2019-06-18
858,W0MLje6q4Sb,2019-06-18 00:13:50,k7dEE1G,2019-06-18
859,W0MLje6q4Sb,2019-06-18 00:13:50,8bY8auq,2019-06-18
860,WD5Lr4HkCqo,2019-06-10 10:11:43,1Rl3raW,2019-06-10
861,WD5Lr4HkCqo,2019-06-10 10:11:43,TWY85mQ,2019-06-10
862,WD5Lr4HkCqo,2019-06-11 17:47:19,hrzSDpc,2019-06-11
863,WD5Lr4HkCqo,2019-06-11 17:47:19,FpfkeRr,2019-06-11
864,WD5Lr4HkCqo,2019-06-12 00:07:43,LawUl39,2019-06-12
865,WD5Lr4HkCqo,2019-06-12 00:07:43,n2S2vPq,2019-06-12
866,WD5Lr4HkCqo,2019-06-12 00:07:43,A68QvNm,2019-06-12
867,WD5Lr4HkCqo,2019-06-12 00:07:43,X0GLRSj,2019-06-12
868,WD5Lr4HkCqo,2019-06-13 02:02:16,U1rO6q3,2019-06-13
869,WD5Lr4HkCqo,2019-06-13 02:02:16,SNy5MfC,2019-06-13
870,WD5Lr4HkCqo,2019-06-13 02:02:16,MP5lWjJ,2019-06-13
871,WD5Lr4HkCqo,2019-06-15 13:55:10,W96oB3x,2019-06-15
872,WD5Lr4HkCqo,2019-06-16 17:20:21,8Buf7T2,2019-06-16
873,WD5Lr4HkCqo,2019-06-16 17:20:21,OH3FyTQ,2019-06-16
874,WD5Lr4HkCqo,2019-06-16 17:20:21,RTfvlJp,2019-06-16
875,WD5Lr4HkCqo,2019-06-17 04:32:40,sAXgSOt,2019-06-17
876,WD5Lr4HkCqo,2019-06-17 04:32:40,FtXESJf,2019-06-17
877,WD5Lr4HkCqo,2019-06-17 04:32:40,VYsVaVJ,2019-06-17
878,WD5Lr4HkCqo,2019-06-18 06:51:24,EJYSmLP,2019-06-18
879,Wxro5AaiSSI,2019-06-10 09:55:50,pq5nxJP,2019-06-10
880,Wxro5AaiSSI,2019-06-10 09:55:50,udkr8sZ,2019-06-10
881,Wxro5AaiSSI,2019-06-10 09:55:50,nNif2gW,2019-06-10
882,Wxro5AaiSSI,2019-06-10 09:55:50,NwQfycT,2019-06-10
883,Wxro5AaiSSI,2019-06-10 09:55:50,U49OnsJ,2019-06-10
884,Wxro5AaiSSI,2019-06-11 03:35:24,l7aZvmV,2019-06-11
885,Wxro5AaiSSI,2019-06-11 03:35:24,Ea5COkO,2019-06-11
886,Wxro5AaiSSI,2019-06-11 03:35:24,gRRjRvp,2019-06-11
887,Wxro5AaiSSI,2019-06-11 03:35:24,LKZLRx8,2019-06-11
888,Wxro5AaiSSI,2019-06-14 02:58:35,gkL0WLr,2019-06-14
889,Wxro5AaiSSI,2019-06-14 02:58:35,EG4wz60,2019-06-14
890,Wxro5AaiSSI,2019-06-14 02:58:35,ZQQbPmL,2019-06-14
891,Wxro5AaiSSI,2019-06-14 02:58:35,Fam5dki,2019-06-14
892,Wxro5AaiSSI,2019-06-15 07:31:08,kzSWHVm,2019-06-15
893,Wxro5AaiSSI,2019-06-16 00:40:41,i5vBaaL,2019-06-16
894,Wxro5AaiSSI,2019-06-16 00:40:41,vYtPZaG,2019-06-16
895,Wxro5AaiSSI,2019-06-16 00:40:41,tEO2uZY,2019-06-16
896,Wxro5AaiSSI,2019-06-16 00:40:41,rBW1thP,2019-06-16
897,Wxro5AaiSSI,2019-06-17 18:17:42,Scpwg7M,2019-06-17
898,Wxro5AaiSSI,2019-06-17 18:17:42,JGS2HWy,2019-06-17
899,Wxro5AaiSSI,2019-06-17 18:17:42,YFtqQQV,2019-06-17
900,Wxro5AaiSSI,2019-06-17 18:17:42,l0oaPII,2019-06-17
901,Wxro5AaiSSI,2019-06-17 18:17:42,K2nw5zf,2019-06-17
902,Wxro5AaiSSI,2019-06-18 14:17:30,VjoIjhO,2019-06-18
903,Wxro5AaiSSI,2019-06-18 14:17:30,m2Ss4Kz,2019-06-18
904,X7cYrWsMibY,2019-06-10 09:51:22,inIDQrn,2019-06-10
905,X7cYrWsMibY,2019-06-10 09:51:22,dDjvSmj,2019-06-10
906,X7cYrWsMibY,2019-06-11 02:38:59,QSQtxOl,2019-06-11
907,X7cYrWsMibY,2019-06-11 02:38:59,Z2c2Ql6,2019-06-11
908,X7cYrWsMibY,2019-06-12 10:13:20,SMyojJo,2019-06-12
909,X7cYrWsMibY,2019-06-13 00:38:28,Tv00X2E,2019-06-13
910,X7cYrWsMibY,2019-06-13 00:38:28,6hA3x8e,2019-06-13
911,X7cYrWsMibY,2019-06-13 00:38:28,O7MGoHL,2019-06-13
912,X7cYrWsMibY,2019-06-13 00:38:28,C01YCYS,2019-06-13
913,X7cYrWsMibY,2019-06-13 00:38:28,juqBZ5F,2019-06-13
914,X7cYrWsMibY,2019-06-14 03:10:41,JxKIFjf,2019-06-14
915,X7cYrWsMibY,2019-06-14 03:10:41,0UA4eHG,2019-06-14
916,X7cYrWsMibY,2019-06-15 07:25:12,OphUELo,2019-06-15
917,X7cYrWsMibY,2019-06-15 07:25:12,K29UqnI,2019-06-15
918,X7cYrWsMibY,2019-06-15 07:25:12,H2RF4vu,2019-06-15
919,X7cYrWsMibY,2019-06-15 07:25:12,PaK8c2q,2019-06-15
920,X7cYrWsMibY,2019-06-16 09:09:04,kSplL3C,2019-06-16
921,X7cYrWsMibY,2019-06-16 09:09:04,o2vin9h,2019-06-16
922,X7cYrWsMibY,2019-06-16 09:09:04,xCRjNXA,2019-06-16
923,X7cYrWsMibY,2019-06-17 15:46:34,OQsaEIW,2019-06-17
924,X7cYrWsMibY,2019-06-17 15:46:34,qi2YaYi,2019-06-17
925,X7cYrWsMibY,2019-06-17 15:46:34,81x9spi,2019-06-17
926,X7cYrWsMibY,2019-06-18 11:07:10,mUjJy9L,2019-06-18
927,X7cYrWsMibY,2019-06-18 11:07:10,Av6QioY,2019-06-18
928,X7cYrWsMibY,2019-06-18 11:07:10,YTU26gg,2019-06-18
929,X7cYrWsMibY,2019-06-18 11:07:10,tvn2Acb,2019-06-18
930,X9x5OMaVagy,2019-06-10 05:47:35,Gae1NL5,2019-06-10
931,X9x5OMaVagy,2019-06-10 05:47:35,erghLA8,2019-06-10
932,X9x5OMaVagy,2019-06-10 05:47:35,mKuEChw,2019-06-10
933,X9x5OMaVagy,2019-06-10 05:47:35,KyROUju,2019-06-10
934,X9x5OMaVagy,2019-06-10 05:47:35,RRpM2XR,2019-06-10
935,X9x5OMaVagy,2019-06-11 06:24:44,T7JY3Tc,2019-06-11
936,X9x5OMaVagy,2019-06-11 06:24:44,qaaWmKN,2019-06-11
937,X9x5OMaVagy,2019-06-11 06:24:44,PBUbPg7,2019-06-11
938,X9x5OMaVagy,2019-06-11 06:24:44,LqaZdgn,2019-06-11
939,X9x5OMaVagy,2019-06-11 06:24:44,SyvS9Ke,2019-06-11
940,X9x5OMaVagy,2019-06-12 01:10:19,eM8mANa,2019-06-12
941,X9x5OMaVagy,2019-06-12 01:10:19,GDwJBRI,2019-06-12
942,X9x5OMaVagy,2019-06-12 01:10:19,PCKHerJ,2019-06-12
943,X9x5OMaVagy,2019-06-12 01:10:19,mhsezT0,2019-06-12
944,X9x5OMaVagy,2019-06-13 08:32:48,CX6bHOO,2019-06-13
945,X9x5OMaVagy,2019-06-13 08:32:48,gaQjiIb,2019-06-13
946,X9x5OMaVagy,2019-06-13 08:32:48,ZOQhVFD,2019-06-13
947,X9x5OMaVagy,2019-06-13 08:32:48,BBiSzzo,2019-06-13
948,X9x5OMaVagy,2019-06-14 09:07:58,nt6OoQe,2019-06-14
949,X9x5OMaVagy,2019-06-14 09:07:58,m1wdpv7,2019-06-14
950,X9x5OMaVagy,2019-06-15 12:20:16,MhVlqjr,2019-06-15
951,X9x5OMaVagy,2019-06-15 12:20:16,WgYxNcg,2019-06-15
952,XGo0nQHCZzR,2019-06-11 05:33:45,9UDohqW,2019-06-11
953,XGo0nQHCZzR,2019-06-11 05:33:45,ljgSt2S,2019-06-11
954,XGo0nQHCZzR,2019-06-13 13:41:12,dEFVkUe,2019-06-13
955,XGo0nQHCZzR,2019-06-13 13:41:12,TEiqD0d,2019-06-13
956,XGo0nQHCZzR,2019-06-13 13:41:12,CLSAHwq,2019-06-13
957,XGo0nQHCZzR,2019-06-13 13:41:12,PsK6gNr,2019-06-13
958,XGo0nQHCZzR,2019-06-14 10:27:02,GfgXK4q,2019-06-14
959,XGo0nQHCZzR,2019-06-14 10:27:02,KorLewg,2019-06-14
960,XGo0nQHCZzR,2019-06-14 10:27:02,bDIzYFI,2019-06-14
961,XGo0nQHCZzR,2019-06-14 10:27:02,GqE3yrA,2019-06-14
962,XGo0nQHCZzR,2019-06-15 23:25:54,3vXxo3H,2019-06-15
963,XGo0nQHCZzR,2019-06-15 23:25:54,JiXbtJJ,2019-06-15
964,XGo0nQHCZzR,2019-06-15 23:25:54,luoYKvQ,2019-06-15
965,XGo0nQHCZzR,2019-06-16 09:49:19,23EOWVe,2019-06-16
966,XGo0nQHCZzR,2019-06-16 09:49:19,6qIJC7R,2019-06-16
967,XGo0nQHCZzR,2019-06-16 09:49:19,nTxy7lO,2019-06-16
968,XGo0nQHCZzR,2019-06-17 21:09:50,s1nQNYe,2019-06-17
969,XGo0nQHCZzR,2019-06-17 21:09:50,SUy3B4y,2019-06-17
970,XTBrpBEIW2v,2019-06-10 00:26:25,SCXC3cX,2019-06-10
971,XTBrpBEIW2v,2019-06-10 00:26:25,4rDvwJ2,2019-06-10
972,XTBrpBEIW2v,2019-06-10 00:26:25,6P6x5Ap,2019-06-10
973,XTBrpBEIW2v,2019-06-10 00:26:25,pSGYvkI,2019-06-10
974,XTBrpBEIW2v,2019-06-10 00:26:25,S42ucE0,2019-06-10
975,XTBrpBEIW2v,2019-06-12 14:28:06,zXyeXwo,2019-06-12
976,XTBrpBEIW2v,2019-06-12 14:28:06,kO2kfS5,2019-06-12
977,XTBrpBEIW2v,2019-06-12 14:28:06,3K2YJ78,2019-06-12
978,XTBrpBEIW2v,2019-06-12 14:28:06,QjX8Plr,2019-06-12
979,XTBrpBEIW2v,2019-06-12 14:28:06,lD9a3bg,2019-06-12
980,XTBrpBEIW2v,2019-06-13 06:12:57,IqSXnxz,2019-06-13
981,XTBrpBEIW2v,2019-06-13 06:12:57,9CaOznQ,2019-06-13
982,XTBrpBEIW2v,2019-06-13 06:12:57,yzwWdzK,2019-06-13
983,XTBrpBEIW2v,2019-06-13 06:12:57,FQR0I0g,2019-06-13
984,XTBrpBEIW2v,2019-06-15 05:05:17,eF3mozP,2019-06-15
985,XTBrpBEIW2v,2019-06-15 05:05:17,6pBEIpV,2019-06-15
986,XTBrpBEIW2v,2019-06-15 05:05:17,fTJd4x4,2019-06-15
987,XTBrpBEIW2v,2019-06-15 05:05:17,lrmoJAG,2019-06-15
988,XTBrpBEIW2v,2019-06-17 05:17:59,KAumEbs,2019-06-17
989,XTBrpBEIW2v,2019-06-18 00:26:49,YF0oCEW,2019-06-18
990,XTBrpBEIW2v,2019-06-18 00:26:49,tMhUtuu,2019-06-18
991,XTBrpBEIW2v,2019-06-18 00:26:49,5UfYixZ,2019-06-18
992,XTBrpBEIW2v,2019-06-18 00:26:49,jFYipeI,2019-06-18
993,XTBrpBEIW2v,2019-06-18 00:26:49,11OPM2q,2019-06-18
994,XhBrfwWdYgU,2019-06-11 17:09:12,jzOVqi2,2019-06-11
995,XhBrfwWdYgU,2019-06-11 17:09:12,08eQJhb,2019-06-11
996,XhBrfwWdYgU,2019-06-11 17:09:12,cccsP6R,2019-06-11
997,XhBrfwWdYgU,2019-06-12 06:16:02,t1sTOii,2019-06-12
998,XhBrfwWdYgU,2019-06-13 12:28:30,u1x2aG9,2019-06-13
999,XhBrfwWdYgU,2019-06-13 12:28:30,rvWoDLy,2019-06-13
1000,XhBrfwWdYgU,2019-06-13 12:28:30,jrUqlYW,2019-06-13
1001,XhBrfwWdYgU,2019-06-13 12:28:30,mTOsylU,2019-06-13
1002,XhBrfwWdYgU,2019-06-16 04:04:39,N9F4zcq,2019-06-16
1003,XhBrfwWdYgU,2019-06-16 04:04:39,YLWj5Zh,2019-06-16
1004,XhBrfwWdYgU,2019-06-16 04:04:39,rMnsWHk,2019-06-16
1005,XhBrfwWdYgU,2019-06-16 04:04:39,mcBCjyq,2019-06-16
1006,XhBrfwWdYgU,2019-06-16 04:04:39,jtYNXfw,2019-06-16
1007,XhBrfwWdYgU,2019-06-17 12:08:55,1vsecSJ,2019-06-17
1008,XhBrfwWdYgU,2019-06-17 12:08:55,EpijtMb,2019-06-17
1009,XhBrfwWdYgU,2019-06-18 09:42:46,2EPB3KO,2019-06-18
1010,XhBrfwWdYgU,2019-06-18 09:42:46,qAl5I7t,2019-06-18
1011,XhBrfwWdYgU,2019-06-18 09:42:46,T7W1aho,2019-06-18
